id,long,lat
32TLS3,7.360000,46.720000
32TLS4,7.380000,46.270000
32TLT1,6.670000,47.600000
32TLT2,6.690000,47.160000
32TLT3,7.340000,47.620000
32TLT4,7.350000,47.170000
32TMK1,8.120000,40.420000
32TMK3,8.710000,40.430000
32TML2,8.110000,40.870000
32TML3,8.700000,41.330000
32TML4,8.700000,40.880000
32TMM3,8.700000,42.230000
32TMM4,8.700000,41.780000
32TMN4,8.690000,42.680000
32TMP1,8.060000,44.020000
32TMP3,8.690000,44.030000
32TMQ1,8.050000,44.920000
32TMQ2,8.060000,44.470000
32TMQ3,8.680000,44.930000
32TMQ4,8.690000,44.480000
32TMR1,8.030000,45.820000
32TMR2,8.040000,45.370000
32TMR3,8.680000,45.830000
32TMR4,8.680000,45.380000
32TMS1,8.020000,46.720000
32TMS2,8.030000,46.270000
32TMS3,8.670000,46.730000
32TMS4,8.680000,46.280000
32TMT1,8.000000,47.620000
32TMT2,8.010000,47.170000
32TMT3,8.670000,47.630000
32TMT4,8.670000,47.180000
32TNK1,9.290000,40.430000
32TNK3,9.880000,40.420000
32TNL1,9.300000,41.330000
32TNL2,9.300000,40.880000
32TNL4,9.890000,40.870000
32TNM1,9.300000,42.230000
32TNM2,9.300000,41.780000
32TNN1,9.310000,43.130000
32TNN2,9.310000,42.680000
32TNN3,9.920000,43.120000
32TNN4,9.920000,42.670000
32TNP1,9.310000,44.030000
32TNP3,9.940000,44.020000
32TNQ1,9.320000,44.930000
32TNQ2,9.310000,44.480000
32TNQ3,9.950000,44.920000
32TNQ4,9.940000,44.470000
32TNR1,9.320000,45.830000
32TNR2,9.320000,45.380000
32TNR3,9.970000,45.820000
32TNR4,9.960000,45.370000
32TNS1,9.330000,46.730000
32TNS2,9.320000,46.280000
32TNS3,9.980000,46.720000
32TNS4,9.970000,46.270000
32TNT1,9.330000,47.630000
32TNT2,9.330000,47.180000
32TNT3,10.000000,47.620000
32TNT4,9.990000,47.170000
32TPM1,10.510000,42.220000
32TPM3,11.120000,42.210000
32TPN1,10.540000,43.120000
32TPN2,10.530000,42.670000
32TPN3,11.150000,43.110000
32TPN4,11.140000,42.660000
32TPP1,10.560000,44.020000
32TPP2,10.550000,43.570000
32TPP3,11.180000,44.010000
32TPP4,11.170000,43.560000
32TPQ1,10.580000,44.920000
32TPQ2,10.570000,44.470000
32TPQ3,11.220000,44.910000
32TPQ4,11.200000,44.460000
32TPR1,10.610000,45.820000
32TPR2,10.600000,45.370000
32TPR3,11.250000,45.810000
32TPR4,11.230000,45.360000
32TPS1,10.640000,46.720000
32TPS2,10.620000,46.270000
32TPS3,11.290000,46.710000
32TPS4,11.270000,46.260000
32TPT1,10.660000,47.620000
32TPT2,10.650000,47.170000
32TPT3,11.330000,47.600000
32TPT4,11.310000,47.160000
32TQM1,11.710000,42.200000
32TQN1,11.730000,43.100000
32TQN2,11.720000,42.650000
32TQP1,11.750000,44.000000
32TQP2,11.740000,43.550000
32TQQ1,11.770000,44.890000
32TQQ2,11.760000,44.450000
32TQR1,11.790000,45.790000
32TQR2,11.780000,45.340000
32TQS1,12.000000,46.690000
32TQS2,12.000000,46.240000
32TQT1,12.000000,47.590000
32TQT2,12.000000,47.140000
32ULA1,6.450000,50.300000
32ULA2,6.570000,49.850000
32ULA3,7.240000,50.310000
32ULA4,7.260000,49.860000
32ULB1,6.430000,51.200000
32ULB2,6.440000,50.750000
32ULB3,7.210000,51.210000
32ULB4,7.230000,50.760000
32ULC1,6.400000,52.100000
32ULC2,6.420000,51.650000
32ULC3,7.170000,52.110000
32ULC4,7.190000,51.660000
32ULD1,6.380000,53.000000
32ULD2,6.390000,52.550000
32ULD3,7.140000,53.010000
32ULD4,7.160000,52.560000
32ULE2,6.370000,53.450000
32ULE3,7.100000,53.910000
32ULE4,7.120000,53.460000
32ULU1,6.630000,48.500000
32ULU2,6.650000,48.050000
32ULU3,7.310000,48.520000
32ULU4,7.320000,48.070000
32ULV1,6.590000,49.400000
32ULV2,6.610000,48.950000
32ULV3,7.280000,49.410000
32ULV4,7.290000,48.970000
32UMA1,7.950000,50.320000
32UMA2,7.960000,49.870000
32UMA3,8.650000,50.330000
32UMA4,8.650000,49.880000
32UMB1,7.930000,51.220000
32UMB2,7.940000,50.770000
32UMB3,8.640000,51.230000
32UMB4,8.650000,50.780000
32UMC1,7.900000,52.120000
32UMC2,7.920000,51.670000
32UMC3,8.630000,52.130000
32UMC4,8.640000,51.680000
32UMD1,7.880000,53.020000
32UMD2,7.890000,52.570000
32UMD3,8.630000,53.020000
32UMD4,8.630000,52.570000
32UME1,7.860000,53.920000
32UME2,7.870000,53.470000
32UME3,8.620000,53.920000
32UME4,8.620000,53.470000
32UMF3,8.610000,54.820000
32UMF4,8.620000,54.370000
32UMG1,7.810000,55.710000
32UMG3,8.600000,55.720000
32UMG4,8.610000,55.270000
32UMU1,7.980000,48.520000
32UMU2,7.990000,48.070000
32UMU3,8.660000,48.530000
32UMU4,8.660000,48.080000
32UMV1,7.970000,49.420000
32UMV2,7.980000,48.970000
32UMV3,8.660000,49.430000
32UMV4,8.660000,48.980000
32UNA1,9.350000,50.330000
32UNA2,9.350000,49.880000
32UNA3,10.050000,50.320000
32UNA4,10.040000,49.870000
32UNB1,9.360000,51.230000
32UNB2,9.350000,50.780000
32UNB3,10.070000,51.220000
32UNB4,10.060000,50.770000
32UNC1,9.370000,52.130000
32UNC2,9.360000,51.680000
32UNC3,10.100000,52.120000
32UNC4,10.080000,51.670000
32UND1,9.370000,53.020000
32UND2,9.370000,52.570000
32UND3,10.120000,53.020000
32UND4,10.110000,52.570000
32UNE1,9.380000,53.920000
32UNE2,9.380000,53.470000
32UNE3,10.140000,53.920000
32UNE4,10.130000,53.470000
32UNF1,9.390000,54.820000
32UNF2,9.380000,54.370000
32UNF3,10.170000,54.820000
32UNF4,10.150000,54.370000
32UNG1,9.400000,55.720000
32UNG2,9.390000,55.270000
32UNG3,10.190000,55.710000
32UNG4,10.180000,55.270000
32UNU1,9.340000,48.530000
32UNU2,9.340000,48.080000
32UNU3,10.020000,48.520000
32UNU4,10.010000,48.070000
32UNV1,9.340000,49.430000
32UNV2,9.340000,48.980000
32UNV3,10.030000,49.420000
32UNV4,10.020000,48.970000
32UPA1,10.760000,50.310000
32UPA2,10.740000,49.860000
32UPA3,11.550000,50.300000
32UPA4,11.430000,49.850000
32UPB1,10.790000,51.210000
32UPB2,10.770000,50.760000
32UPB3,11.570000,51.200000
32UPB4,11.560000,50.750000
32UPC1,10.830000,52.110000
32UPC2,10.810000,51.660000
32UPC3,11.600000,52.100000
32UPC4,11.580000,51.650000
32UPD1,10.860000,53.010000
32UPD2,10.840000,52.560000
32UPD3,11.620000,53.000000
32UPD4,11.610000,52.550000
32UPE1,10.900000,53.910000
32UPE2,10.880000,53.460000
32UPE3,11.640000,53.890000
32UPE4,11.630000,53.450000
32UPF1,10.940000,54.810000
32UPF2,10.920000,54.360000
32UPF3,11.670000,54.790000
32UPF4,11.650000,54.340000
32UPG1,10.990000,55.700000
32UPG2,10.970000,55.260000
32UPG3,11.690000,55.690000
32UPG4,11.680000,55.240000
32UPU1,10.690000,48.520000
32UPU2,10.680000,48.070000
32UPU3,11.370000,48.500000
32UPU4,11.350000,48.050000
32UPV1,10.720000,49.410000
32UPV2,10.710000,48.970000
32UPV3,11.410000,49.400000
32UPV4,11.390000,48.950000
32UQU1,12.000000,48.490000
32UQU2,12.000000,48.040000
32VKL3,5.050000,59.250000
32VKL4,5.100000,58.810000
32VKM3,4.950000,60.150000
32VKM4,5.000000,59.700000
32VKN3,4.830000,61.050000
32VKN4,4.890000,60.600000
32VKP3,4.710000,61.940000
32VKP4,4.770000,61.490000
32VLK1,6.010000,58.380000
32VLK3,6.860000,58.400000
32VLK4,6.890000,57.950000
32VLL1,5.930000,59.280000
32VLL2,5.970000,58.830000
32VLL3,6.810000,59.300000
32VLL4,6.830000,58.850000
32VLM3,6.750000,60.190000
32VLM4,6.780000,59.740000
32VLN3,6.680000,61.090000
32VLN4,6.710000,60.640000
32VLP1,5.660000,61.970000
32VLP2,5.710000,61.520000
32VLP3,6.610000,61.990000
32VLP4,6.650000,61.540000
32VLQ2,5.610000,62.410000
32VLQ3,6.540000,62.880000
32VLQ4,6.580000,62.440000
32VMH1,7.780000,56.610000
32VMH2,7.790000,56.160000
32VMH3,8.590000,56.620000
32VMH4,8.600000,56.170000
32VMJ4,8.590000,57.070000
32VMK1,7.720000,58.410000
32VMK2,7.730000,57.960000
32VMK3,8.570000,58.420000
32VML1,7.680000,59.310000
32VML2,7.700000,58.860000
32VML3,8.560000,59.310000
32VML4,8.570000,58.860000
32VMM1,7.650000,60.200000
32VMM2,7.670000,59.760000
32VMM3,8.550000,60.210000
32VMM4,8.550000,59.760000
32VMN1,7.610000,61.100000
32VMN2,7.630000,60.650000
32VMN3,8.540000,61.110000
32VMN4,8.540000,60.660000
32VMP1,7.570000,62.000000
32VMP2,7.590000,61.550000
32VMP3,8.520000,62.010000
32VMP4,8.530000,61.560000
32VMQ1,7.520000,62.900000
32VMQ2,7.550000,62.450000
32VMQ3,8.510000,62.900000
32VMQ4,8.520000,62.460000
32VMR2,7.500000,63.350000
32VMR3,8.490000,63.800000
32VMR4,8.500000,63.350000
32VNH1,9.410000,56.620000
32VNH2,9.400000,56.170000
32VNH3,10.220000,56.610000
32VNH4,10.210000,56.160000
32VNJ1,9.420000,57.520000
32VNJ2,9.410000,57.070000
32VNJ3,10.250000,57.510000
32VNJ4,10.240000,57.060000
32VNK4,10.270000,57.960000
32VNL1,9.440000,59.310000
32VNL2,9.430000,58.860000
32VNL3,10.320000,59.310000
32VNL4,10.300000,58.860000
32VNM1,9.450000,60.210000
32VNM2,9.450000,59.760000
32VNM3,10.350000,60.200000
32VNM4,10.330000,59.760000
32VNN1,9.460000,61.110000
32VNN2,9.460000,60.660000
32VNN3,10.390000,61.100000
32VNN4,10.370000,60.650000
32VNP1,9.480000,62.010000
32VNP2,9.470000,61.560000
32VNP3,10.430000,62.000000
32VNP4,10.410000,61.550000
32VNQ1,9.490000,62.900000
32VNQ2,9.480000,62.460000
32VNQ3,10.480000,62.900000
32VNQ4,10.450000,62.450000
32VNR1,9.510000,63.800000
32VNR2,9.500000,63.350000
32VNR3,10.520000,63.790000
32VNR4,10.500000,63.350000
32VPH1,11.040000,56.600000
32VPH2,11.010000,56.150000
32VPH3,11.720000,56.590000
32VPH4,11.710000,56.140000
32VPJ2,11.060000,57.050000
32VPJ3,12.000000,57.480000
32VPJ4,12.000000,57.030000
32VPK1,11.140000,58.400000
32VPK3,12.000000,58.380000
32VPK4,12.000000,57.930000
32VPL1,11.190000,59.300000
32VPL2,11.170000,58.850000
32VPL3,12.000000,59.280000
32VPL4,12.000000,58.830000
32VPM1,11.250000,60.190000
32VPM2,11.220000,59.740000
32VPN1,11.430000,61.090000
32VPN2,11.410000,60.640000
32VPP1,11.450000,61.990000
32VPP2,11.440000,61.540000
32VPQ1,11.480000,62.880000
32VPQ2,11.470000,62.430000
32VPR1,11.510000,63.780000
32VPR2,11.500000,63.330000
32WNS3,10.570000,64.690000
32WNS4,10.550000,64.240000
32WPS1,11.550000,64.680000
32WPS2,11.530000,64.230000
32WPT1,11.580000,65.580000
32WPT2,11.570000,65.130000
33STB3,12.370000,37.690000
33STC4,12.360000,38.140000
33STV4,12.520000,35.440000
33SUB1,13.010000,37.710000
33SUB2,13.030000,37.260000
33SUB3,13.580000,37.710000
33SUB4,13.590000,37.260000
33SUC1,12.990000,38.610000
33SUC2,13.000000,38.160000
33SUC4,13.570000,38.160000
33SUV1,13.060000,35.900000
33SVA1,14.160000,36.820000
33SVA3,14.720000,36.820000
33SVB1,14.150000,37.720000
33SVB2,14.150000,37.270000
33SVB3,14.720000,37.720000
33SVB4,14.720000,37.270000
33SVC1,14.140000,38.620000
33SVC2,14.140000,38.170000
33SVC3,14.710000,38.620000
33SVC4,14.710000,38.170000
33SVV1,14.170000,35.920000
33SVV3,14.720000,35.920000
33SWA1,15.280000,36.820000
33SWB1,15.280000,37.720000
33SWB2,15.280000,37.270000
33SWC1,15.290000,38.620000
33SWC2,15.290000,38.170000
33SWC3,15.860000,38.620000
33SWC4,15.860000,38.170000
33SWD3,15.870000,39.520000
33SWD4,15.870000,39.070000
33SWE2,15.290000,39.970000
33SWE4,15.880000,39.970000
33SXC1,16.440000,38.610000
33SXC2,16.430000,38.160000
33SXD1,16.450000,39.520000
33SXD2,16.440000,39.070000
33SXD3,17.040000,39.510000
33SXD4,17.020000,39.060000
33SXE2,16.460000,39.970000
33SYE2,17.670000,39.940000
33TTG3,12.290000,42.200000
33TTG4,12.300000,41.740000
33TTH3,12.270000,43.100000
33TTH4,12.280000,42.650000
33TTJ3,12.250000,44.000000
33TTJ4,12.260000,43.550000
33TTK3,12.230000,44.890000
33TTK4,12.240000,44.450000
33TTL3,12.210000,45.790000
33TTL4,12.220000,45.340000
33TUF1,12.910000,41.310000
33TUF3,13.510000,41.320000
33TUG1,12.880000,42.210000
33TUG2,12.900000,41.760000
33TUG3,13.490000,42.220000
33TUG4,13.500000,41.770000
33TUH1,12.850000,43.110000
33TUH2,12.860000,42.660000
33TUH3,13.460000,43.120000
33TUH4,13.470000,42.670000
33TUJ1,12.820000,44.010000
33TUJ2,12.830000,43.560000
33TUJ4,13.450000,43.570000
33TUK1,12.780000,44.910000
33TUK3,13.420000,44.920000
33TUL1,12.750000,45.810000
33TUL2,12.770000,45.360000
33TUL3,13.390000,45.820000
33TUL4,13.400000,45.370000
33TUM1,12.710000,46.710000
33TUM2,12.730000,46.260000
33TUM3,13.360000,46.720000
33TUM4,13.380000,46.270000
33TUN1,12.670000,47.600000
33TUN2,12.690000,47.160000
33TUN3,13.340000,47.620000
33TUN4,13.350000,47.170000
33TVE1,14.120000,40.420000
33TVE3,14.710000,40.430000
33TVF1,14.100000,41.320000
33TVF2,14.110000,40.870000
33TVF3,14.700000,41.330000
33TVF4,14.700000,40.880000
33TVG1,14.090000,42.220000
33TVG2,14.100000,41.770000
33TVG3,14.700000,42.230000
33TVG4,14.700000,41.780000
33TVH1,14.080000,43.120000
33TVH2,14.080000,42.670000
33TVJ3,14.690000,44.030000
33TVK1,14.050000,44.920000
33TVK2,14.060000,44.470000
33TVK3,14.680000,44.930000
33TVK4,14.690000,44.480000
33TVL1,14.030000,45.820000
33TVL2,14.040000,45.370000
33TVL3,14.680000,45.830000
33TVL4,14.680000,45.380000
33TVM1,14.020000,46.720000
33TVM2,14.030000,46.270000
33TVM3,14.670000,46.730000
33TVM4,14.680000,46.280000
33TVN1,14.000000,47.620000
33TVN2,14.010000,47.170000
33TVN3,14.670000,47.630000
33TVN4,14.670000,47.180000
33TWE1,15.290000,40.430000
33TWE3,15.880000,40.420000
33TWF1,15.300000,41.330000
33TWF2,15.300000,40.880000
33TWF3,15.900000,41.320000
33TWF4,15.890000,40.870000
33TWG2,15.300000,41.780000
33TWG4,15.900000,41.770000
33TWH3,15.920000,43.120000
33TWJ1,15.310000,44.030000
33TWJ3,15.940000,44.020000
33TWJ4,15.930000,43.570000
33TWK1,15.320000,44.930000
33TWK2,15.310000,44.480000
33TWK3,15.950000,44.920000
33TWK4,15.940000,44.470000
33TWL1,15.320000,45.830000
33TWL2,15.320000,45.380000
33TWL3,15.970000,45.820000
33TWL4,15.960000,45.370000
33TWM1,15.330000,46.730000
33TWM2,15.320000,46.280000
33TWM3,15.980000,46.720000
33TWM4,15.970000,46.270000
33TWN1,15.330000,47.630000
33TWN2,15.330000,47.180000
33TWN3,16.000000,47.620000
33TWN4,15.990000,47.170000
33TXE1,16.470000,40.420000
33TXE3,17.060000,40.410000
33TXF1,16.490000,41.320000
33TXF2,16.480000,40.870000
33TXF4,17.080000,40.860000
33TXH1,16.540000,43.120000
33TXH3,17.150000,43.110000
33TXH4,17.140000,42.660000
33TXJ1,16.560000,44.020000
33TXJ2,16.550000,43.570000
33TXJ3,17.180000,44.010000
33TXJ4,17.170000,43.560000
33TXK1,16.580000,44.920000
33TXK2,16.570000,44.470000
33TXK3,17.220000,44.910000
33TXK4,17.200000,44.460000
33TXL1,16.610000,45.820000
33TXL2,16.600000,45.370000
33TXL3,17.250000,45.810000
33TXL4,17.230000,45.360000
33TXM1,16.640000,46.720000
33TXM2,16.620000,46.270000
33TXM3,17.290000,46.710000
33TXM4,17.270000,46.260000
33TXN1,16.660000,47.620000
33TXN2,16.650000,47.170000
33TXN3,17.330000,47.600000
33TXN4,17.310000,47.160000
33TYE1,17.680000,40.390000
33TYF2,17.690000,40.840000
33TYH1,17.730000,43.100000
33TYH2,17.720000,42.650000
33TYJ1,17.750000,44.000000
33TYJ2,17.740000,43.550000
33TYK1,17.770000,44.890000
33TYK2,17.760000,44.450000
33TYL1,17.790000,45.790000
33TYL2,17.780000,45.340000
33TYM1,18.000000,46.690000
33TYM2,18.000000,46.240000
33TYN1,18.000000,47.590000
33TYN2,18.000000,47.140000
33UUA1,12.330000,54.790000
33UUA2,12.350000,54.340000
33UUA3,13.060000,54.810000
33UUA4,13.080000,54.360000
33UUB1,12.310000,55.690000
33UUB2,12.320000,55.240000
33UUB3,13.010000,55.700000
33UUB4,13.030000,55.260000
33UUP1,12.630000,48.500000
33UUP2,12.650000,48.050000
33UUP3,13.310000,48.520000
33UUP4,13.320000,48.070000
33UUQ1,12.590000,49.400000
33UUQ2,12.610000,48.950000
33UUQ3,13.280000,49.410000
33UUQ4,13.290000,48.970000
33UUR1,12.450000,50.300000
33UUR2,12.570000,49.850000
33UUR3,13.240000,50.310000
33UUR4,13.260000,49.860000
33UUS1,12.430000,51.200000
33UUS2,12.440000,50.750000
33UUS3,13.210000,51.210000
33UUS4,13.230000,50.760000
33UUT1,12.400000,52.100000
33UUT2,12.420000,51.650000
33UUT3,13.170000,52.110000
33UUT4,13.190000,51.660000
33UUU1,12.380000,53.000000
33UUU2,12.390000,52.550000
33UUU3,13.140000,53.010000
33UUU4,13.160000,52.560000
33UUV1,12.360000,53.890000
33UUV2,12.370000,53.450000
33UUV3,13.100000,53.910000
33UUV4,13.120000,53.460000
33UVA2,13.850000,54.370000
33UVB1,13.810000,55.710000
33UVB2,13.820000,55.270000
33UVB3,14.600000,55.720000
33UVB4,14.610000,55.270000
33UVP1,13.980000,48.520000
33UVP2,13.990000,48.070000
33UVP3,14.660000,48.530000
33UVP4,14.660000,48.080000
33UVQ1,13.970000,49.420000
33UVQ2,13.980000,48.970000
33UVQ3,14.660000,49.430000
33UVQ4,14.660000,48.980000
33UVR1,13.950000,50.320000
33UVR2,13.960000,49.870000
33UVR3,14.650000,50.330000
33UVR4,14.650000,49.880000
33UVS1,13.930000,51.220000
33UVS2,13.940000,50.770000
33UVS3,14.640000,51.230000
33UVS4,14.650000,50.780000
33UVT1,13.900000,52.120000
33UVT2,13.920000,51.670000
33UVT3,14.630000,52.130000
33UVT4,14.640000,51.680000
33UVU1,13.880000,53.020000
33UVU2,13.890000,52.570000
33UVU3,14.630000,53.020000
33UVU4,14.630000,52.570000
33UVV1,13.860000,53.920000
33UVV2,13.870000,53.470000
33UVV3,14.620000,53.920000
33UVV4,14.620000,53.470000
33UWA2,15.380000,54.370000
33UWA4,16.150000,54.370000
33UWB2,15.390000,55.270000
33UWP1,15.340000,48.530000
33UWP2,15.340000,48.080000
33UWP3,16.020000,48.520000
33UWP4,16.010000,48.070000
33UWQ1,15.340000,49.430000
33UWQ2,15.340000,48.980000
33UWQ3,16.030000,49.420000
33UWQ4,16.020000,48.970000
33UWR1,15.350000,50.330000
33UWR2,15.350000,49.880000
33UWR3,16.050000,50.320000
33UWR4,16.040000,49.870000
33UWS1,15.360000,51.230000
33UWS2,15.350000,50.780000
33UWS3,16.070000,51.220000
33UWS4,16.060000,50.770000
33UWT1,15.370000,52.130000
33UWT2,15.360000,51.680000
33UWT3,16.100000,52.120000
33UWT4,16.080000,51.670000
33UWU1,15.370000,53.020000
33UWU2,15.370000,52.570000
33UWU3,16.120000,53.020000
33UWU4,16.110000,52.570000
33UWV1,15.380000,53.920000
33UWV2,15.380000,53.470000
33UWV3,16.140000,53.920000
33UWV4,16.130000,53.470000
33UXA1,16.940000,54.810000
33UXA2,16.920000,54.360000
33UXA3,17.670000,54.790000
33UXA4,17.650000,54.340000
33UXP1,16.690000,48.520000
33UXP2,16.680000,48.070000
33UXP3,17.370000,48.500000
33UXP4,17.350000,48.050000
33UXQ1,16.720000,49.410000
33UXQ2,16.710000,48.970000
33UXQ3,17.410000,49.400000
33UXQ4,17.390000,48.950000
33UXR1,16.760000,50.310000
33UXR2,16.740000,49.860000
33UXR3,17.550000,50.300000
33UXR4,17.430000,49.850000
33UXS1,16.790000,51.210000
33UXS2,16.770000,50.760000
33UXS3,17.570000,51.200000
33UXS4,17.560000,50.750000
33UXT1,16.830000,52.110000
33UXT2,16.810000,51.660000
33UXT3,17.600000,52.100000
33UXT4,17.580000,51.650000
33UXU1,16.860000,53.010000
33UXU2,16.840000,52.560000
33UXU3,17.620000,53.000000
33UXU4,17.610000,52.550000
33UXV1,16.900000,53.910000
33UXV2,16.880000,53.460000
33UXV3,17.640000,53.890000
33UXV4,17.630000,53.450000
33UYP1,18.000000,48.490000
33UYP2,18.000000,48.040000
33UYQ2,18.000000,48.940000
33VUC1,12.280000,56.590000
33VUC2,12.290000,56.140000
33VUC3,12.960000,56.600000
33VUC4,12.990000,56.150000
33VUD3,12.910000,57.500000
33VUD4,12.940000,57.050000
33VUE3,12.860000,58.400000
33VUE4,12.890000,57.950000
33VUF3,12.810000,59.300000
33VUF4,12.830000,58.850000
33VUG3,12.750000,60.190000
33VUG4,12.780000,59.740000
33VUH3,12.570000,61.090000
33VUH4,12.590000,60.640000
33VUJ3,12.550000,61.990000
33VUJ4,12.560000,61.540000
33VUK3,12.520000,62.880000
33VUK4,12.530000,62.430000
33VUL3,12.490000,63.780000
33VUL4,12.500000,63.330000
33VVC1,13.780000,56.610000
33VVC2,13.790000,56.160000
33VVC3,14.590000,56.620000
33VVC4,14.600000,56.170000
33VVD1,13.750000,57.510000
33VVD2,13.760000,57.060000
33VVD3,14.580000,57.520000
33VVD4,14.590000,57.070000
33VVE1,13.720000,58.410000
33VVE2,13.730000,57.960000
33VVE3,14.570000,58.420000
33VVE4,14.580000,57.970000
33VVF1,13.680000,59.310000
33VVF2,13.700000,58.860000
33VVF3,14.560000,59.310000
33VVF4,14.570000,58.860000
33VVG1,13.650000,60.200000
33VVG2,13.670000,59.760000
33VVG3,14.550000,60.210000
33VVG4,14.560000,59.760000
33VVH1,13.610000,61.100000
33VVH2,13.630000,60.650000
33VVH3,14.540000,61.110000
33VVH4,14.540000,60.660000
33VVJ1,13.570000,62.000000
33VVJ2,13.590000,61.550000
33VVJ3,14.520000,62.010000
33VVJ4,14.530000,61.560000
33VVK1,13.520000,62.900000
33VVK2,13.550000,62.450000
33VVK3,14.510000,62.900000
33VVK4,14.520000,62.460000
33VVL1,13.480000,63.790000
33VVL2,13.500000,63.350000
33VVL3,14.490000,63.800000
33VVL4,14.500000,63.350000
33VWC1,15.410000,56.620000
33VWC2,15.400000,56.170000
33VWC3,16.220000,56.610000
33VWC4,16.210000,56.160000
33VWD1,15.420000,57.520000
33VWD2,15.410000,57.070000
33VWD3,16.250000,57.510000
33VWD4,16.240000,57.060000
33VWE1,15.430000,58.420000
33VWE2,15.420000,57.970000
33VWE3,16.280000,58.410000
33VWE4,16.270000,57.960000
33VWF1,15.440000,59.310000
33VWF2,15.430000,58.860000
33VWF3,16.320000,59.310000
33VWF4,16.300000,58.860000
33VWG1,15.450000,60.210000
33VWG2,15.450000,59.760000
33VWG3,16.350000,60.200000
33VWG4,16.330000,59.760000
33VWH1,15.460000,61.110000
33VWH2,15.460000,60.660000
33VWH3,16.390000,61.100000
33VWH4,16.370000,60.650000
33VWJ1,15.480000,62.010000
33VWJ2,15.470000,61.560000
33VWJ3,16.430000,62.000000
33VWJ4,16.410000,61.550000
33VWK1,15.490000,62.900000
33VWK2,15.480000,62.460000
33VWK3,16.480000,62.900000
33VWK4,16.450000,62.450000
33VWL1,15.510000,63.800000
33VWL2,15.500000,63.350000
33VWL3,16.520000,63.790000
33VWL4,16.500000,63.350000
33VXC1,17.040000,56.600000
33VXD1,17.090000,57.500000
33VXD2,17.060000,57.050000
33VXD3,18.000000,57.480000
33VXD4,18.000000,57.030000
33VXE1,17.140000,58.400000
33VXE2,17.110000,57.950000
33VXE4,18.000000,57.930000
33VXF1,17.190000,59.300000
33VXF2,17.170000,58.850000
33VXF3,18.000000,59.280000
33VXF4,18.000000,58.830000
33VXG1,17.250000,60.190000
33VXG2,17.220000,59.740000
33VXH1,17.430000,61.090000
33VXH2,17.410000,60.640000
33VXJ1,17.450000,61.990000
33VXJ2,17.440000,61.540000
33VXK1,17.480000,62.880000
33VXK2,17.470000,62.430000
33VXL1,17.510000,63.780000
33VXL2,17.500000,63.330000
33WUM3,12.450000,64.680000
33WUM4,12.470000,64.230000
33WUN3,12.420000,65.580000
33WUN4,12.430000,65.130000
33WUP3,12.380000,66.470000
33WUP4,12.400000,66.020000
33WVM1,13.430000,64.690000
33WVM2,13.450000,64.240000
33WVM3,14.480000,64.700000
33WVM4,14.480000,64.250000
33WVN1,13.370000,65.590000
33WVN2,13.400000,65.140000
33WVN3,14.460000,65.600000
33WVN4,14.470000,65.150000
33WVP1,13.320000,66.490000
33WVP2,13.350000,66.040000
33WVP3,14.440000,66.490000
33WVP4,14.450000,66.040000
33WVQ2,13.280000,66.930000
33WVQ3,14.420000,67.390000
33WVQ4,14.430000,66.940000
33WVR1,13.180000,68.280000
33WVR2,13.220000,67.830000
33WVR3,14.390000,68.290000
33WVS4,14.380000,68.740000
33WWM1,15.520000,64.700000
33WWM2,15.520000,64.250000
33WWM3,16.570000,64.690000
33WWM4,16.550000,64.240000
33WWN1,15.540000,65.600000
33WWN2,15.530000,65.150000
33WWN3,16.630000,65.590000
33WWN4,16.600000,65.140000
33WWP1,15.560000,66.490000
33WWP2,15.550000,66.040000
33WWP3,16.680000,66.490000
33WWP4,16.660000,66.040000
33WWQ1,15.580000,67.390000
33WWQ2,15.570000,66.940000
33WWQ3,16.750000,67.380000
33WWQ4,16.720000,66.930000
33WWR1,15.610000,68.290000
33WWR2,15.590000,67.840000
33WWR3,16.820000,68.280000
33WWR4,16.780000,67.830000
33WWS1,15.630000,69.180000
33WWS2,15.620000,68.740000
33WWS3,16.890000,69.170000
33WWS4,16.850000,68.730000
33WWT4,16.930000,69.620000
33WXM1,17.550000,64.680000
33WXM2,17.530000,64.230000
33WXN1,17.580000,65.580000
33WXN2,17.570000,65.130000
33WXP1,17.620000,66.470000
33WXP2,17.600000,66.020000
33WXQ1,18.000000,67.360000
33WXQ2,18.000000,66.910000
33WXR1,18.000000,68.260000
33WXR2,18.000000,67.810000
33WXS2,18.000000,68.710000
33XVF3,13.990000,77.250000
33XVG1,11.730000,78.130000
33XVG3,13.910000,78.150000
33XVG4,13.950000,77.700000
33XVH1,11.470000,79.020000
33XVH2,11.610000,78.580000
33XVH3,13.820000,79.040000
33XVH4,13.870000,78.590000
33XVJ1,11.160000,79.920000
33XVJ2,11.320000,79.470000
33XVJ3,13.720000,79.940000
33XVJ4,13.770000,79.490000
33XWF1,16.010000,77.250000
33XWF2,15.980000,76.800000
33XWF3,18.040000,77.240000
33XWG1,16.090000,78.150000
33XWG2,16.050000,77.700000
33XWG3,18.270000,78.130000
33XWG4,18.150000,77.680000
33XWH1,16.180000,79.040000
33XWH2,16.130000,78.590000
33XWH4,18.390000,78.580000
33XWJ1,16.280000,79.940000
33XWJ3,18.840000,79.920000
33XWJ4,18.680000,79.470000
33XWK4,19.340000,80.360000
33XXC1,19.200000,74.520000
